Title,URL,imdb_id,Directors,overview,Poster_url,cast_1,cast_2,cast_3,cast_4,cast_5,cast_6,cast_7,cast_8,,,
Thrishanku,https://www.imdb.com/title/tt27224074/,tt27224074,Achyuth Vinayak,"A small town couple, Sethu and Megha, plan to elope, but complications arise when Sethu's sister also decides to elope. Sethu and his quarrelling uncles must bring her back while trying to elope with Megha without getting caught.","https://m.media-amazon.com/images/M/MV5BYjExYTc5YTktNTBjMy00ZmE0LWI5OGMtZDA0MDJlNmRkMzAzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Arjun,Ashokan,Anna,Ben,Shiva,Hariharan,Meenakshi,Jayan,,,
Ennalum Ente Aliya,https://www.imdb.com/title/tt15509688/,tt15509688,Bash Mohammed,Two immigrant families who stay in the same building complex in Dubai inadvertently square up because of some misunderstandings. Things take a wild turn when the real culprits of the love affairs are revealed.,"https://m.media-amazon.com/images/M/MV5BM2QwNDI5ZjAtZDNlOS00MWI2LWIyMDgtZmQwZmQyYzA0YTJhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Suraj,Venjaramoodu,Siddique,Lenaa,Gayathri,Arun,,,,,
Live,https://www.imdb.com/title/tt23903828/,tt23903828,V.K. Prakash,"Follows Anna, who is a victim of fake news and Dr. Amala, who's also facing Cyber harassment. They come together to fight against the media mafia.","https://m.media-amazon.com/images/M/MV5BODhmNjNlMzQtOGFjYS00ZDc0LTk4ODMtZmM3YzFmZTNmODA2XkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_QL75_UY562_CR33,0,380,562_.jpg",Mamta,Mohandas,Soubin,Shahir,Shine,Tom,Chacko,Priya,Prakash,Varrier,
Sofi,https://www.imdb.com/title/tt25730144/,tt25730144,Joby Vayalaunkal,"A love story between a young man, Jo and an older woman, Sofi. The film highlights the fact that love knows no limits and can be just as passionate and intense regardless of the age difference.","https://m.media-amazon.com/images/M/MV5BYWZjZDExOTUtYjFjMi00MWUyLWE1NWEtYTViMWE2N2NhMmU4XkEyXkFqcGdeQXVyMzMxMDUzNTk@._V1_QL75_UX380_CR0,4,380,562_.jpg",Swathi,Dipin,Danuja,Badari,,,,,,,
18+,https://www.imdb.com/title/tt26733205/,tt26733205,Arun D. Jose,"Akhil and Athira, two youngsters who are deeply in love, and the implications their love has in the lives of their families and the society around them.","https://m.media-amazon.com/images/M/MV5BNjNlMjE0NmItZDZjZi00N2E1LTkzNTgtNzhhMzAxNjAxZWE3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR3,0,380,562_.jpg",Naslen,Mathew,Thomas,Meenakshi,Dinesh,Nikhila,Vimal,,,,
Momo in Dubai,https://www.imdb.com/title/tt13711200/,tt13711200,Ameen Aslam,"A lower middle class family, where the man, despite his financial hardships, brings his wife and children to live with him in the UAE. It looks at their struggles, but is a mix of poignant and happy moments.","https://m.media-amazon.com/images/M/MV5BMmI4MjFkZGYtOTE4Zi00YjliLWI3ODMtMmY4YzM1NTUyMzQ4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UX380_CR0,57,380,562_.jpg",Vijayakrishnan,A.B.,Johny,Antony,Albert,Gayo,Hareesh,Kanaran,,,
Valatty,https://www.imdb.com/title/tt12792234/,tt12792234,Devan,"A heartwarming love story of two dogs, Tomy and Amalu, whose owners are in disapproval because of their religious differences. The dogs decide to elope, embarking on an adventurous journey replete with many challenges.","https://m.media-amazon.com/images/M/MV5BN2E5NzgwMTktNjY1Mi00OWM2LTgwYzEtMTk1Y2MyYmY5Zjg3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Vijay,Babu,Raghu,Subhash,Chandran,Indrans,Kalesh,Kalakkodu,,,
Lovefully Yours Veda,https://www.imdb.com/title/tt21936246/,tt21936246,Pragesh P. Sukumaran,"The youngsters meet Veda and she reminisces about the story behind the poem, her eventful collegelife and Comrade Jeevanlal, the charming man who revolutionized her world. Jeevanlal was the chairman of the college.","https://m.media-amazon.com/images/M/MV5BZjQyYzZlYjItZTY4Ni00ZDc3LWI5ODItMGRkMWVhZTk5ZmQ2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Vijayakrishnan,A.B.,Sreenath,Bhasi,Franco,Francis,Sarath,Kumar,,,
Ayisha,https://www.imdb.com/title/tt15399616/,tt15399616,"Aamir Pallikkal, Sanju Ambadi","Migrating to a Gulf country to become a domestic worker for an elite Arab family, Ayisha slowly learns all the palace etiquette. An interesting course of events lead to the bloom of a beautiful bond between Mama and Ayisha.","https://m.media-amazon.com/images/M/MV5BODI4OWI2NzEtMmRjOS00NDEzLTllNWEtODk1OTUwNGY3YTA2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Manju,Warrier,S.V.,Krishna,Shankar,Meenakshi,Mahesh,Radhika,,,
Vedikkettu,https://www.imdb.com/title/tt19894538/,tt19894538,"Vishnu Unnikrishnan, Bibin George",Revolves around the lives of people belonging to two islands Manjapra and Karingotta. They frequently fight against each other but unite only for the yearly festival. What will happen when a love story blooms between the islands?,"https://m.media-amazon.com/images/M/MV5BYmE1MjRjZjAtNTYyNS00NzhjLWFkNzItNWNhZWQ1NTRjNjdkXkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_QL75_UX380_CR0,57,380,562_.jpg",Vishnu,Unnikrishnan,Bibin,George,Aiswarya,Anilkumar,Dhipu,N.,Baabu,,
Pranaya Vilasam,https://www.imdb.com/title/tt25377618/,tt25377618,Nikhil Muraly,Portrays love stories of different characters who are at different stages of their lives.,"https://m.media-amazon.com/images/M/MV5BYTEyOTJkZjgtNmM0Yi00M2RhLTk0ZjEtMTE1N2JmY2UyYTI0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR2,0,380,562_.jpg",Anaswara,Rajan,Miya,George,Arjun,Ashokan,Mamitha,Baiju,,,
Thuramukham,https://www.imdb.com/title/tt9867628/,tt9867628,Rajeev Ravi,The famous protests against the 'chappa' system that was practiced in the Cochin harbor during the 1950s.,"https://m.media-amazon.com/images/M/MV5BN2RhNjlhYjgtMTJlNS00ZDBkLThmZmMtNzFiMWU2ODA4ODE3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR3,0,380,562_.jpg",Nivin,Pauly,Poornima,Indrajith,Indrajith,Sukumaran,Sudev,Nair,,,
Neymar,https://www.imdb.com/title/tt18250130/,tt18250130,Sudhi Maddison,Kunjava and his friend Sinto bring a new furry friend named Neymar into their lives. Little did they know that their lives were about to be turned upside down.,"https://m.media-amazon.com/images/M/MV5BNzkyNzMxNGMtOGI5OS00ZTk4LWE1ZWYtZTIwNDA1OTNlOTc5XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR3,0,380,562_.jpg",Mathew,Thomas,Vijayaraghavan,Johny,Antony,Naslen,,,,,
Pendulum,https://www.imdb.com/title/tt13299862/,tt13299862,Rejin S. Babu,"Dr. Mahesh, on trying to unravel the mystery of an unusual incident, concludes that lucid dreaming might help digging up his past. Will he be able to rectify the future by altering his past mistakes?","https://m.media-amazon.com/images/M/MV5BYWFmYjA4ODctN2IzNy00YjEwLTgxZjYtMDliZThmNmYzMmE2XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Vijay,Babu,Ramesh,Pisharody,Anumol,K.,Manoharan,Devaki,Rajendran,,
Christopher,https://www.imdb.com/title/tt21819994/,tt21819994,B. Unnikrishnan,"A maverick cop is forced to work outside the limits of law, when the system fails.The story weaves across the past and present while revealing the motives that shape his actions.","https://m.media-amazon.com/images/M/MV5BYmI4MmExNGQtNmM0Zi00MzRiLWFiZjgtZmU2MDA3MDNlN2MwXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR3,0,380,562_.jpg",Mammootty,Vinay,Rai,Shine,Tom,Chacko,Jinu,Joseph,,,
Santhosham,https://www.imdb.com/title/tt15979740/,tt15979740,Ajith V. Thomas,"Depicts the emotional bond between siblings, family values along with a soft touch of humor and a love track that run in parallel.","https://m.media-amazon.com/images/M/MV5BM2RkZGU4YTAtYmY3ZC00YjdlLWI5MzItMWJlOWY1NjVhOTkxXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Aaryan,Aavani,Akshara,John,Alukka,,,,,,
Enthada Saji,https://www.imdb.com/title/tt15826290/,tt15826290,Godfy Babu,Sajimol Thomas whose life changes when she meets Saint Roch. Everything changes for good including her love life and surroundings until the Saint Roch's Statue disappears from the Church.,"https://m.media-amazon.com/images/M/MV5BNjUzODVhNzYtNTk1Zi00NjY1LThkODQtZmVkY2U2NDBjYzYwXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR21,0,380,562_.jpg",Kunchacko,Boban,Jayasurya,Senthil,Krishna,Arya,Rohit,,,,
Made in Caravan,https://www.imdb.com/title/tt14150796/,tt14150796,Jomy Kuriakose,It revolves around the lives of various individuals. They cross paths and travel in a caravan. Things take a turn as everyone re-discovers themselves.,"https://m.media-amazon.com/images/M/MV5BYzRlMjFiYzktNzA0Zi00ZTlmLWIyOGItZjRhNDUyMTU0OTA0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Indrans,Annu,Antony,Prijil,J.R.,Mithun,Ramesh,,,,
Enkilum Chandrike,https://www.imdb.com/title/tt23635684/,tt23635684,Adithyan Chandrashekar,"An imaginary rural place called Koodanthonda, a club in that village and and a series of incidents that revolve around the marriage of the Chandrika.","https://m.media-amazon.com/images/M/MV5BY2Q2YzgxZTItNWIyNC00N2Y4LTg5MzgtYTA2NmMyZGJhNjU4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR3,0,380,562_.jpg",Suraj,Venjaramoodu,Basil,Joseph,Saiju,Kurup,Niranjana,Anoop,,,
Pallimani,https://www.imdb.com/title/tt26697586/,tt26697586,Anil Kumbazha,"A husband, his pregnant wife and two kids are forced to take shelter in an abandoned church in the middle of the night because they are being hunted by a serial killer. Can they escape the serial killer with a dark past?","https://m.media-amazon.com/images/M/MV5BN2I0OGEyMTgtYTY2Zi00NWMxLWI5MmQtOWNmZWYwNzU0NDdmXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR5,0,380,562_.jpg",Nithya,Das,Kailash,Shweta,Menon,Dinesh,Panicker,,,,
Akasham Kadann,https://www.imdb.com/title/tt28357218/,tt28357218,Sidhique Kodiyathur,Every beautiful life can turn upside down anytime anywhere. Life is beautiful when we don't see the pain of those around us. But we should also know about those whose dreams have been ...                See full summaryÃ‚Â Ã‚Â»,"https://m.media-amazon.com/images/M/MV5BOTQ5NDJkOWQtN2VlYi00YzEyLWE1NmUtYWE5ZDczOTg3OGUxXkEyXkFqcGdeQXVyMzMxMDUzNTk@._V1_QL75_UY562_CR20,0,380,562_.jpg",Maqbool,Salman,Ibrahim,Kutty,Kulappulli,Leela,Nilambur,Ayisha,,,
Amala,https://www.imdb.com/title/tt6860924/,tt6860924,Nishad Ebrahim,The journey of a brilliant police officer who is entrusted with the task of solving a series of murders happening in the city overnight. He sets out to find clues that would lead him to the killer.,"https://m.media-amazon.com/images/M/MV5BOGRkNmJmNTYtYWQyMi00YzBkLTg0YTItNjNmMTM0MmQwY2Y5XkEyXkFqcGdeQXVyMTU0ODY3Mjc4._V1_QL75_UY562_CR35,0,380,562_.jpg",Anarkali,Marikar,Rajisha,Vijayan,Srikanth,Sarath,Kumar,,,,
Boomerang,https://www.imdb.com/title/tt19730768/,tt19730768,Manu Sudhakaran,Four men of different age groups meet a beautiful woman at a romantic place. The situation leads to comical incidents and social issues.,"https://m.media-amazon.com/images/M/MV5BN2Q3ZWYxNzQtNmUwNy00ZmViLWEwMzktM2IxZTQzNDNmMzNlXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR1,0,380,562_.jpg",Samyuktha,Menon,Shine,Tom,Chacko,Chemban,Vinod,Jose,Baiju,Santhosh,
Kadina Kadoramee Andakadaham,https://www.imdb.com/title/tt22078754/,tt22078754,Muhashin,"Bachu, a young man who wishes to become a businessman, is in a big crisis. His family forces him to go to Gulf but he is not ready to change his decision. When lockdown is imposed he rethink his actions.","https://m.media-amazon.com/images/M/MV5BOTgzN2JiOGItYWVlNC00OTU4LTg0MjMtODZmZGM3OTRmMmZiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Johny,Antony,Anand,Bbal,Jaffer,Idukki,Indrans,,,,
Madhura Manohara Moham,https://www.imdb.com/title/tt23849582/,tt23849582,Stephy Zaviour,"Town of Kumbazha, the lives of Manu and Meera's family are forever altered by an unexpected truth. As the unshakeable foundation crumbles, they embark on a tumultuous journey, challenging societal norms.","https://m.media-amazon.com/images/M/MV5BOTIzNDNiMDItOThlNy00NmQzLTliNjMtZDE5MzJlMzY3NWVkXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Sharafudheen,Rajisha,Vijayan,Biju,Sopanam,Aarsha,Chandini,Baiju,,,
Thaaram Theertha Koodaram,https://www.imdb.com/title/tt25606340/,tt25606340,Gokul Ramakrishnan,"A food delivery boy, Sanjay, suffers from bipolar disorder and has been abandoned by his family. He tries to take care of two homeless girls in order to prove his ability to socialize.","https://m.media-amazon.com/images/M/MV5BZmUwNmVkNjUtZjI1Mi00YzQ0LThhNGUtZjEwMjRiMzIxMjA1XkEyXkFqcGdeQXVyNjE5NDIxMjI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Karthik,Ramakrishnan,Vineeth,Vishwam,Shankar,Ramakrishnan,Maala,Parvathi,,,
O.Baby,https://www.imdb.com/title/tt27655979/,tt27655979,Ranjan Pramod,"A caretaker's bond that was formed from his forefathers time with a family comes under strain when the caretaker's son doesn't respect age-old traditions, wants to challenge the generational bond, and is influenced by woke culture.","https://m.media-amazon.com/images/M/MV5BODZlN2JiZTYtY2M3Mi00MWFhLThhY2UtNjA3NGQ4ZjUxZmU0XkEyXkFqcGdeQXVyMTUzNTgzNzM0._V1_QL75_UY562_CR34,0,380,562_.jpg",Dileesh,Pothan,Athulya,Chandra,Vishnu,Agasthya,Haniya,Nafisa,,,
Pakalum Paathiravum,https://www.imdb.com/title/tt15548354/,tt15548354,Ajai Vasudev,"Michael, a wildlife photographer starts his journey from Kochi to Mysore with a hideous intent.","https://m.media-amazon.com/images/M/MV5BYmI5MWJhMjgtMTllMC00Mjg4LTllNmItZjM0YWQ4MmFjNGQ3XkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_QL75_UX380_CR0,57,380,562_.jpg",Kunchacko,Boban,Rajisha,Vijayan,Guru,Somasundaram,Manoj,K.U.,,,
Aalankam,https://www.imdb.com/title/tt15761408/,tt15761408,Shani Khader,,"https://m.media-amazon.com/images/M/MV5BZTIwMTFhNzEtNjYyMC00YTYzLWJlODItZGQxZDg5MjEyMGMyXkEyXkFqcGdeQXVyMTYxNDU3NTQy._V1_QL75_UY562_CR3,0,380,562_.jpg",Lukman,Avaran,Jaffer,Idukki,Sharanya,R.,Nair,Gokulan,,,
Theru,https://www.imdb.com/title/tt15340824/,tt15340824,S.J. Sinu,"Hari and his two friends who get embroiled in a murder case under unusual circumstances. They deal with the power-play, haplessness and trauma.","https://m.media-amazon.com/images/M/MV5BZjQ5ZDNlZWMtZTA2Mi00MDRjLWE1NTItYWI0ZjQzNjkwYTUyXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR21,0,380,562_.jpg",Baburaj,Nilja,K.,Baby,Amith,Chakalakkal,Rahul,Nair,,,
Abhyuham,https://www.imdb.com/title/tt26895979/,tt26895979,Akhil Sreenivas,"Jayarajans father Rajan has been locked away in central prison. Years later Manjari, the lawyer, tells him that Rajan was wrongly accused. To prove Rajans innocence, they have to find the real culprit. Can they find him?","https://m.media-amazon.com/images/M/MV5BMWQ0NzhjYzEtYmQ0YS00MzAxLTk5YWQtMWZkNDBhNmU3OWNlXkEyXkFqcGdeQXVyNjExMDczMDA@._V1_QL75_UY562_CR5,0,380,562_.jpg",Ajmal,Ameer,Rahul,Madhav,Kottayam,Nazeer,Jaffer,Idukki,,,
Poovan,https://www.imdb.com/title/tt21092874/,tt21092874,Vineeth Vasudevan,"The day to day life of Hari, who suffers from sleeplessness, takes a turnaround with the arrival of a rooster next door.","https://m.media-amazon.com/images/M/MV5BNDY2MmUyMjEtZmNjOC00N2Q5LWE0ZjQtYTBkZTM3NThlYTg5XkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_QL75_UX380_CR0,57,380,562_.jpg",Antony,Varghese,Sajin,Cherukayil,Vineeth,Vasudevan,Vineeth,Vishwam,,,
Jackson Bazaar Youth,https://www.imdb.com/title/tt17345904/,tt17345904,Shamal Sulaiman,"The lives of bandmates of the titular band, who get embroiled in a world of crime.","https://m.media-amazon.com/images/M/MV5BODQ0YmQwZDMtZDE3My00NDZhLWIxNjUtZDM3NDU3YmJkNmMxXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Jaffer,Idukki,Indrans,Lukman,Avaran,Abhiram,Radhakrishnan,,,,
Khali Purse of Billionaires,https://www.imdb.com/title/tt13563140/,tt13563140,Maxwell Jose,"The journey of Vijay and Das, their passion, struggles, friendship and the challenges they face to fulfill their dreams.","https://m.media-amazon.com/images/M/MV5BNTI3ZWQ5ODctMDZmZS00MDRkLWJkNTktYjQzNTI4NDg4MmVhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR21,0,380,562_.jpg",Dhyan,Sreenivasan,Aju,Varghese,Tanvi,Ram,Sarayu,Mohan,,,
Sulaikha Manzil,https://www.imdb.com/title/tt26733635/,tt26733635,Ashraf Hamza,"When the marriage between Haala and Ameen gets decided in a short span of time with very little time for preparations, it leads dramatic ride between the families.","https://m.media-amazon.com/images/M/MV5BYWM4ZjM5NzktM2YzMS00NWQ2LThmZWQtODBlZTFmNTdmNTBjXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR21,0,380,562_.jpg",Noushad,Ali,Lukman,Avaran,Shebin,Benson,Jolly,Chirayath,,,
Anuragam,https://www.imdb.com/title/tt23458618/,tt23458618,Shahad Nilambur,The idea of true love and hope shown through several characters and their slice of life.,"https://m.media-amazon.com/images/M/MV5BZTI1NTc1MWQtYTZlNi00NWU0LTg1OWEtZTI3M2ZmMTVlODM0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Gautham,Vasudev,Menon,Gouri,Kishan,Devayani,Sheela,,,,
Kurukkan,https://www.imdb.com/title/tt24949806/,tt24949806,Jayalal Divakaran,"A self deprecating police officer who is down on luck and hasn't had any career promotion's tries to frame an innocent to make fame, but it backfires on him.","https://m.media-amazon.com/images/M/MV5BYWFjYTcyZTYtYzU0Ni00Njc0LWI4NzItOTJmNjI0ZWU1NDQwXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR3,0,380,562_.jpg",Ansiba,Shine,Tom,Chacko,Bindhu,Jayan,Sudheer,Karamana,,,
Maheshum Marutiyum,https://www.imdb.com/title/tt12780950/,tt12780950,Sethu,"A triangular love story between a man, a Maruti 800, and a woman. Set in 1983.","https://m.media-amazon.com/images/M/MV5BMWNlZGQ5MmUtZTVjOC00OTg1LWE0ZDctYzlkY2ZmM2QyZTU3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR35,0,380,562_.jpg",Mamta,Mohandas,Asif,Ali,Prem,Kumar,Vijay,Babu,,,
Neeraja,https://www.imdb.com/title/tt27056160/,tt27056160,Rajesh K. Raman,"If you lose your spouse, will your desires die with it? Neeraja is frankly asking the questions that she was hesitant to ask until now. She finds answers through those who come into her life as love and lust.","https://m.media-amazon.com/images/M/MV5BMDA1ZWYwNDgtZWY4NC00YzM3LWFkYTctZTI5ZDU5ZjMwNGJiXkEyXkFqcGdeQXVyMTUzNTgzNzM0._V1_QL75_UY562_CR94,0,380,562_.jpg",Shruti,Ramachandran,Guru,Somasundaram,Kalesh,Ramanand,Sminu,Sijo,,,
Madanolsavam,https://www.imdb.com/title/tt26423773/,tt26423773,Sudheesh Gopinath,The story of Madhanan's journey from being a mere cog in the wheel to defying the odds and fighting his unusual circumstances to regain control of his life and destiny.,"https://m.media-amazon.com/images/M/MV5BZmQxNDcwMjctMDFmYS00M2IwLWIzNzgtMmRhMTU1ZmFhODQ0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR3,0,380,562_.jpg",Suraj,Venjaramoodu,Rajesh,Madhavan,Babu,Antony,Bhama,Arun,,,
Higuita,https://www.imdb.com/title/tt11651650/,tt11651650,Hemanth G. Nair,"In straitened circumstances, a man joins the Police force to serve as the gunman of a firebrand left-wing political leader who has received multiple death threats.","https://m.media-amazon.com/images/M/MV5BNDBhZGRmYzgtZGEzMS00OTRjLTk5ODgtMDYzMGI0YTU0NTRhXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR1,0,380,562_.jpg",Indrans,Manoj,K.,Jayan,Jayaprakash,Kuloor,Vineeth,Kumar,,,
Experiment 5,https://www.imdb.com/title/tt27141964/,tt27141964,Ashwin Chandran,"Based on a real experiment in history, Experiment 5 is the first Malayalam zombie movie.","https://m.media-amazon.com/images/M/MV5BMDcwNTFmNzQtY2ViYS00MmY2LTg3YWQtYTlmZTEyN2JiN2VkXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UX380_CR0,14,380,562_.jpg",Melvin,Thanath,Devi,Nanda,Rishi,Suresh,Sree,Padma,,,
Ayalvaashi,https://www.imdb.com/title/tt23327344/,tt23327344,Irshad Parari,A petty misunderstanding changes Thajudheen and Benny's relationship from friends to foes. Thajudheen goes above and beyond to prove his innocence but ends up making things worse for his loved ones.,"https://m.media-amazon.com/images/M/MV5BYzRkZmU4NDItNmJmYi00OTVjLWE5YWItOWM1NDFjOGY0Y2QzXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR3,0,380,562_.jpg",Soubin,Shahir,Binu,Pappu,Gokulan,Lijo,Mol,Jose,,,
Oh My Darling,https://www.imdb.com/title/tt21908428/,tt21908428,Alfred D' Samuel,"Love has many faces, but Joel and Jenny love with earnestness, but when their love is tested in the fire of adversity, it has to overcome that. When reality is not what it appears to be, can love survive?","https://m.media-amazon.com/images/M/MV5BZjNkNWJmNjYtZWQ0Yy00ODVhLWI5N2EtZjFkMzUzODBmNTgwXkEyXkFqcGdeQXVyNjM2MjA4OTU@._V1_QL75_UX380_CR0,57,380,562_.jpg",Johny,Antony,Melvin,G.,Babu,Dain,Davis,Shaju,K.S.,,
Vanitha,https://www.imdb.com/title/tt25813784/,tt25813784,Rahim Khader,"December 22, 2019; It's One o'clock at night... 3 young men approached her to tell that, their friend had died in a car accident. Vanitha (woman), that's her name. She is a senior Civil ...                See full summaryÃ‚Â Ã‚Â»","https://m.media-amazon.com/images/M/MV5BMjgyYTk0NDUtMzdhNS00NTZiLWE3MWMtNjc4MzcwNTg1YTUxXkEyXkFqcGdeQXVyMzMxMDUzNTk@._V1_QL75_UX380_CR0,4,380,562_.jpg",Kalabhavan,Haneef,Salim,Kumar,Lenaa,Seema,G.,Nair,,,
Jawanum Mullappoovum,https://www.imdb.com/title/tt23538910/,tt23538910,Raghumenon,A school teacher and her family and depicts how they overcome the overcome the troubling circumstances thrown at them.,"https://m.media-amazon.com/images/M/MV5BMDIzNTAxYjctMGNmNy00YzBlLWJkZjctMjkwYjMzOTRmNThiXkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UX380_CR0,57,380,562_.jpg",Sini,Abraham,Devi,Ajith,Ambili,Sumesh,Chandran,,,,
Section 306-IPC,https://www.imdb.com/title/tt26997871/,tt26997871,Sreenath Shiva,The apparent suicide of a young Indian English writer whose unconventional progressive stand on humanitarian and social issues earned her the enmity of the powerful elite.,"https://m.media-amazon.com/images/M/MV5BMTM5MmE2MjAtNGUxOC00ZGQ0LWJlZTgtNjg5YjY0ZGRlZjA4XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UY562_CR16,0,380,562_.jpg",Shanthi,Krishna,Rahul,Madhav,Mareena,Renji,Panicker,,,,
Kolla,https://www.imdb.com/title/tt21353352/,tt21353352,Suraj Varma,"Two girls open a beauty parlor in a small town, gaining initial support from the townspeople. However, an incident triggers a perilous cat-and-mouse game, forcing them to embark on a journey to escape the trap.","https://m.media-amazon.com/images/M/MV5BMmMxYjUzNjItZTk0Ni00ODRlLWJjNjctNDgzY2IwNDliYjI0XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_QL75_UX380_CR0,4,380,562_.jpg",Rajisha,Vijayan,Priya,Prakash,Varrier,Vinay,Forrt,Alencier,Ley,Lopez,
